apiAuditId,moduleName,exportName,route,requestMethod,discoveredFrom,moduleChecksum,checksumSource,inRepo,inPkg,repoPkgChecksumDiffer,title,category,frequency,testPhase,sideEffectClass,authRequirementHypothesis,paginationKind,consumes,produces,aliasOf,replacement,deprecatedEvidence,cryptoMode,checkToken,unblock,hasCookie,localOnly,asyncFn,params,defaults,plannedCaseCount,executedCaseCount,terminalStatus,reportPath,blocker
ncm.user_social_status_support,user_social_status_support,user_social_status_support,/api/social/user/status/support,POST,"repo-module,pkg-module,types,docs:/user/social/status/support",abf7118ac6a2b0913db6dd13c695c72d01bde288cc0d5e55254b6ed4e3bfda5a,pkg,true,true,false,用户状态 - 支持设置的状态,user,rare,P3,read,user,none,,"userId,uid",,,,,false,false,false,false,true,,,5,0,blocked_by_prerequisite,endpoints/ncm.user_social_status_support.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.user_subcount,user_subcount,user_subcount,/api/subcount,POST/weapi,"repo-module,pkg-module,types,docs:/user/subcount",641b2a812e03ffd249035f679117ddbe37a13b3364a804eb34cdd754ea45f888,pkg,true,true,false,收藏计数,user,high,P1,read,user,none,,"userId,uid",,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.user_subcount.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.user_update,user_update,user_update,/api/user/profile/update,POST,"repo-module,pkg-module,types,docs:/user/update",8c5a29397d789b96514b7d7c2d6cbbffa1ffa85c87266f28137560ac80993a69,pkg,true,true,false,编辑用户信息,user,medium,P5,reversible_write,user,none,,"userId,uid",,,,,false,false,false,false,true,"birthday,city,gender,nickname,province,signature",,4,0,blocked_by_prerequisite,endpoints/ncm.user_update.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.verify_getQr,verify_getQr,verify_getQr,/api/frontrisk/verify/getqrcode,POST/weapi,"repo-module,pkg-module,types,docs:/verify/getQr",6489b4304c0d94586dfbec42621eaa67fcc09c22d5b81c6b489c1c524c1686d1,pkg,true,true,false,,auth,rare,P0,credential,none,none,,"cookie,uid",,,,weapi,false,false,false,false,true,"vid,type,token,evid,sign",,8,0,blocked_by_prerequisite,endpoints/ncm.verify_getQr.md,网易云盾验证码流程（需真实交互）
ncm.verify_qrcodestatus,verify_qrcodestatus,verify_qrcodestatus,/api/frontrisk/verify/qrcodestatus,POST/weapi,"repo-module,pkg-module,types,docs:/verify/qrcodestatus",57af8b17e31c2c23c9963a70ed485396605f3577430a0d815a11ac812cb0bce1,pkg,true,true,false,,auth,rare,P0,credential,none,none,,"cookie,uid",,,,weapi,false,false,false,false,true,qr,,8,0,blocked_by_prerequisite,endpoints/ncm.verify_qrcodestatus.md,网易云盾验证码流程（需真实交互）
ncm.video_category_list,video_category_list,video_category_list,/api/cloudvideo/category/list,POST/weapi,"repo-module,pkg-module,types,docs:/video/category/list",4cd2fe445dee678090869fb70987ecac0d123cd18f739ca0f74656e293518057,pkg,true,true,false,视频分类列表,video,medium,P1,read,none,offset,pageToken,videoId,,,,weapi,false,false,false,false,true,"offset,limit","[object Object],[object Object]",8,4,partial,endpoints/ncm.video_category_list.md,未登录层 301 系统错误（接口需会话）；AUTH_ANON（游客 cookie）可满足（200）；AUTH_USER 层待补
ncm.video_detail,video_detail,video_detail,/api/cloudvideo/v1/video/detail,POST/weapi,"repo-module,pkg-module,types,docs:/video/detail",1e96af2ff5044033c67a9b7a9c2112b83b76530b41618361365a716e6aa34486,pkg,true,true,false,视频详情,video,high,P1,read,none,none,videoId,videoId,,,,weapi,false,false,false,false,true,id,,6,1,blocked_by_prerequisite,endpoints/ncm.video_detail.md,缺夹具：videoId/threadId/style 无生产者（search type=1002/1014 被 -462 阻断）
ncm.video_detail_info,video_detail_info,video_detail_info,/api/comment/commentthread/info,POST/weapi,"repo-module,pkg-module,types,docs:/video/detail/info",180d3e1873499f69b0f9d3086dc2d3c9175ea19ad15ada2b0c95cde50a4216d0,pkg,true,true,false,视频点赞转发评论数数据,video,medium,P1,read,none,none,,videoId,,,,weapi,false,false,false,false,true,vid,,8,1,blocked_by_prerequisite,endpoints/ncm.video_detail_info.md,缺夹具：videoId/threadId/style 无生产者（search type=1002/1014 被 -462 阻断）
ncm.video_group,video_group,video_group,/api/videotimeline/videogroup/otherclient/get,POST/weapi,"repo-module,pkg-module,types,docs:/video/group",8f05b5a4efcdf2f121a442cff381e3975ad3077742ad11c74057b86faaf1ce28,pkg,true,true,false,视频标签/分类下的视频,video,medium,P1,read,none,offset,"videoId,pageToken",videoId,,,,weapi,false,false,false,false,true,"id,offset",[object Object],8,1,blocked_by_prerequisite,endpoints/ncm.video_group.md,缺夹具：videoId/threadId/style 无生产者（search type=1002/1014 被 -462 阻断）
ncm.video_group_list,video_group_list,video_group_list,/api/cloudvideo/group/list,POST/weapi,"repo-module,pkg-module,types,docs:/video/group/list",ce197e919ddfabe948f7b8ffc8354f9254d50cb76832320529116ba78684992a,pkg,true,true,false,视频标签列表,video,medium,P1,read,none,none,,videoId,,,,weapi,false,false,false,false,true,,,8,4,partial,endpoints/ncm.video_group_list.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.video_sub,video_sub,video_sub,/api/cloudvideo/video/${query.t} (templated),POST/weapi,"repo-module,pkg-module,types,docs:/video/sub",46e731ade5d20f57ae68d985733fd06fae54de992bd8607e2a50ec7453409fc1,pkg,true,true,false,收藏与取消收藏视频,video,medium,P1,reversible_write,none,none,videoId,videoId,,,,weapi,false,false,false,false,true,"t,id",,4,0,blocked_by_prerequisite,endpoints/ncm.video_sub.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.video_timeline_all,video_timeline_all,video_timeline_all,/api/videotimeline/otherclient/get,POST/weapi,"repo-module,pkg-module,types,docs:/video/timeline/all",4b1fd5cdb2f4b379b511b25e8b16097895e47c58375dc7abc9d30c69180a78c2,pkg,true,true,false,全部视频列表,video,medium,P1,read,none,offset,pageToken,videoId,,,,weapi,false,false,false,false,true,offset,[object Object],8,4,partial,endpoints/ncm.video_timeline_all.md,未登录层 301 系统错误（接口需会话）；AUTH_ANON（游客 cookie）可满足（200）；AUTH_USER 层待补
ncm.video_timeline_recommend,video_timeline_recommend,video_timeline_recommend,/api/videotimeline/get,POST/weapi,"repo-module,pkg-module,types,docs:/video/timeline/recommend",f863dee1551550e243760695694a27f9a535a68a669dc6638d1f83f6c733747a,pkg,true,true,false,推荐视频,video,medium,P1,read,none,offset,pageToken,videoId,,,,weapi,false,false,false,false,true,offset,[object Object],8,4,partial,endpoints/ncm.video_timeline_recommend.md,未登录层 301 系统错误（接口需会话）；AUTH_ANON（游客 cookie）可满足（200）；AUTH_USER 层待补
ncm.video_url,video_url,video_url,/api/cloudvideo/playurl,POST/weapi,"repo-module,pkg-module,types,docs:/video/url",4f3b8ed8ff3e9306a3e77f3fade92401d56689ab366003b4d6d7bb1180f257c2,pkg,true,true,false,视频链接,video,high,P1,read,user_or_vip,none,videoId,videoId,,,,weapi,false,false,false,false,true,"id,res",[object Object],54,1,blocked_by_prerequisite,endpoints/ncm.video_url.md,缺夹具：videoId/threadId/style 无生产者（search type=1002/1014 被 -462 阻断）
ncm.vip_growthpoint,vip_growthpoint,vip_growthpoint,/api/vipnewcenter/app/level/growhpoint/basic,POST/weapi,"repo-module,pkg-module,types,docs:/vip/growthpoint",dfa10cccd10060a31fb7ab5102a8f2c387c94a5fda4ae5416d9031f642f72c94,pkg,true,true,false,会员成长值,vip,rare,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,5,0,blocked_by_prerequisite,endpoints/ncm.vip_growthpoint.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_growthpoint_details,vip_growthpoint_details,vip_growthpoint_details,/api/vipnewcenter/app/level/growth/details,POST/weapi,"repo-module,pkg-module,types,docs:/vip/growthpoint/details",94149eca49e2b840cb1bd4cfb9fd9b522e2eddf3c9d2e88bb6b05cbca56f981b,pkg,true,true,false,会员成长值领取记录,vip,rare,P2,read,user,offset,pageToken,,,,,weapi,false,false,false,false,true,"limit,offset","[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.vip_growthpoint_details.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_growthpoint_get,vip_growthpoint_get,vip_growthpoint_get,/api/vipnewcenter/app/level/task/reward/get,POST/weapi,"repo-module,pkg-module,types,docs:/vip/growthpoint/get",c2f4f3415ab71528503bfd7f94bda76a2e347014eab2946a44a755cdaf6cecec,pkg,true,true,false,领取会员成长值,vip,rare,P2,read,user,none,,,,,,weapi,false,false,false,false,true,ids,,5,0,blocked_by_prerequisite,endpoints/ncm.vip_growthpoint_get.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_growthpoint_getall,vip_growthpoint_getall,vip_growthpoint_getall,/api/vipnewcenter/app/level/task/reward/getall,POST/xeapi,"repo-module,pkg-module,types,docs:/vip/growthpoint/getall",ff7cf50c5f2f8240ea4cb2e0ae0147750403f53f76d268f619f930d29f6acca6,pkg,true,true,false,一键领取所有会员成长值,vip,rare,P2,read,user,none,,,,,,xeapi,false,false,false,false,true,,,5,0,blocked_by_prerequisite,endpoints/ncm.vip_growthpoint_getall.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_info,vip_info,vip_info,/api/music-vip-membership/front/vip/info,POST/weapi,"repo-module,pkg-module,types,docs:/vip/info",6bae412ed949cada94b3ebe7f6aa29f0c71d2c52daafccf2d2fdd5492eeb9a7a,pkg,true,true,false,获取 VIP 信息,vip,high,P2,read,user,none,userId,,,,,weapi,false,false,false,false,true,uid,[object Object],6,0,blocked_by_prerequisite,endpoints/ncm.vip_info.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_info_v2,vip_info_v2,vip_info_v2,/api/music-vip-membership/client/vip/info,POST/weapi,"repo-module,pkg-module,types,docs:/vip/info/v2",e1618ae988517d5f5b57c3ad2005b0e6664a8fa22e85834fa6fc02afa4b7c867,pkg,true,true,false,获取 VIP 信息,vip,medium,P2,read,user,none,userId,,,,,weapi,false,false,false,false,true,uid,[object Object],6,0,blocked_by_prerequisite,endpoints/ncm.vip_info_v2.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_sign,vip_sign,vip_sign,/api/vip-center-bff/task/sign,POST/weapi,"repo-module,pkg-module,types,docs:/vip/sign",06bb81778c0173e09afc915d2a78410b410ae780cecdba3ac8ad618ab5f632d1,pkg,true,true,false,黑胶乐签打卡,vip,medium,P2,reversible_write,user,none,,,,,,weapi,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.vip_sign.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_sign_detail,vip_sign_detail,vip_sign_detail,/api/vipnewcenter/app/level/user/checkin/history/detail,POST/eapi,"repo-module,pkg-module,types-missing,docs:/vip/sign/detail",d8eec96f3d043044899c33a7a15acbde3ac74978eaf11b8863dcd5015090cbe4,pkg,true,true,false,黑胶乐签打卡详情,vip,rare,P2,reversible_write,user,none,,,,,,eapi,false,false,false,false,true,timestamp,,4,0,blocked_by_prerequisite,endpoints/ncm.vip_sign_detail.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_sign_history,vip_sign_history,vip_sign_history,/api/vipnewcenter/app/minidesk/music/sign/pc,POST/eapi,"repo-module,pkg-module,types-missing,docs:/vip/sign/history",f12f90586dd2d6d56c2cf9c0dc1123b8333184cb60f057fb08bf42215db9399a,pkg,true,true,false,黑胶乐签打卡历史 / 状态查询,vip,rare,P2,reversible_write,user,none,,,,,,eapi,false,false,false,false,true,type,[object Object],4,0,blocked_by_prerequisite,endpoints/ncm.vip_sign_history.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_sign_info,vip_sign_info,vip_sign_info,/api/vipnewcenter/app/user/sign/info,POST/weapi,"repo-module,pkg-module,types,docs:/vip/sign/info",78a04a17b35b2c5c7eeec4da62fa9727cc5773eded535d5b76fecef0525c5a48,pkg,true,true,false,黑胶乐签未来签到信息,vip,rare,P2,reversible_write,user,none,,,,,,weapi,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.vip_sign_info.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_tasks,vip_tasks,vip_tasks,/api/vipnewcenter/app/level/task/list,POST/weapi,"repo-module,pkg-module,types,docs:/vip/tasks",5eb7b6737d41834dcd8bfac90e0098425a40a8f6b1bd03ba3280d9ead025cd89,pkg,true,true,false,会员任务,vip,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.vip_tasks.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_tasks_v1,vip_tasks_v1,vip_tasks_v1,/api/middle/vip/mission/user/progress/list,POST/xeapi,"repo-module,pkg-module,types,docs-missing",fe73d42466af679e60811db64f9cd41a226b1c50c37d36f1504f9ee6cf83ef43,pkg,true,true,false,会员任务 - 新版,vip,medium,P2,read,user,none,,,,,,xeapi,false,false,false,false,true,id,,6,0,blocked_by_prerequisite,endpoints/ncm.vip_tasks_v1.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.vip_timemachine,vip_timemachine,vip_timemachine,/api/vipmusic/newrecord/weekflow,POST/weapi,"repo-module,pkg-module,types,docs:/vip/timemachine",6b5031d4cb1591c31fc8cf572323119503f258c8fe299d4f253d21da427007d0,pkg,true,true,false,黑胶时光机,vip,medium,P2,read,user,offset,pageToken,,,,,weapi,false,false,false,false,true,"startTime,endTime,limit",,10,0,blocked_by_prerequisite,endpoints/ncm.vip_timemachine.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.voice_delete,voice_delete,voice_delete,/api/content/voice/delete,POST,"repo-module,pkg-module,types,docs:/voice/delete",63371bbf0459e29b8fa8f8c79e4195e1a14c34af7f4ce09fe5b8b375a76892b9,pkg,true,true,false,,voice,medium,P2,reversible_write,user,none,voiceId,"voiceId,voicelistId",,,,,false,false,false,false,true,ids,,4,0,blocked_by_prerequisite,endpoints/ncm.voice_delete.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.voice_detail,voice_detail,voice_detail,/api/voice/workbench/voice/detail,POST,"repo-module,pkg-module,types,docs:/voice/detail",6bad2d71782be741691b24657d53f0276e0ede0bb38d56908298803bf0734b95,pkg,true,true,false,,voice,medium,P2,read,none,none,voiceId,"voiceId,voicelistId",,,,,false,false,false,false,true,id,,6,0,blocked_by_prerequisite,endpoints/ncm.voice_detail.md,缺夹具：voiceId 无生产者（池为空）
ncm.voice_lyric,voice_lyric,voice_lyric,/api/voice/lyric/get,POST,"repo-module,pkg-module,types,docs:/voice/lyric",cc7c1f49cf18079c0acdfe03171582792653356117029920ba3da7e9d11a95fd,pkg,true,true,false,,voice,medium,P2,read,user,none,voiceId,"voiceId,voicelistId",,,,,false,false,false,false,true,id,,6,0,blocked_by_prerequisite,endpoints/ncm.voice_lyric.md,缺夹具：voiceId 无生产者（池为空）
ncm.voice_upload,voice_upload,voice_upload,/api/nos/token/alloc,POST/weapi,"repo-module,pkg-module,types,docs:/voice/upload,tests",dcec5457bfba29439b6adcc0b89f02e2c6da9127f41d3247dd078e6cdf7e17d9,pkg,true,true,true,,voice,medium,P2,upload,user,none,,"voiceId,voicelistId",,,,weapi,false,false,false,false,true,"songFile,songName,autoPublish,autoPublishText,description,voiceListId,coverImgId,categoryId,secondCategoryId,composedSongs,privacy,publishTime,orderNo","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",7,0,blocked_by_prerequisite,endpoints/ncm.voice_upload.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.voicelist_detail,voicelist_detail,voicelist_detail,/api/voice/workbench/voicelist/detail,POST,"repo-module,pkg-module,types,docs:/voicelist/detail",68447c6eee842907ccbfd8f74c7b314f18e91050524685c8ec8eb2a3525b1b64,pkg,true,true,false,,voice,medium,P2,read,none,none,voicelistId,"voiceId,voicelistId",,,,,false,false,false,false,true,id,,6,0,blocked_by_prerequisite,endpoints/ncm.voicelist_detail.md,缺夹具：voiceId 无生产者（池为空）
ncm.voicelist_list,voicelist_list,voicelist_list,/api/voice/workbench/voices/by/voicelist,POST,"repo-module,pkg-module,types,docs:/voicelist/list",cee55ff4279eb4338f23ce4ad5c014ea060e52818f23de2d95d77fb5f39dc60d,pkg,true,true,false,,voice,medium,P2,read,none,offset,pageToken,"voiceId,voicelistId",,,,,false,false,false,false,true,"limit,offset,voiceListId","[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.voicelist_list.md,缺夹具：voiceId 无生产者（池为空）
ncm.voicelist_list_search,voicelist_list_search,voicelist_list_search,/api/voice/workbench/voice/list,POST,"repo-module,pkg-module,types,docs:/voicelist/list/search",ab446bc550e5cadec1b07e981986bb8f91302c188612bf9f40d65be819254af7,pkg,true,true,false,声音搜索,voice,medium,P2,read,none,offset,pageToken,"voiceId,voicelistId",,,,,false,false,false,false,true,"limit,offset,name,displayStatus,type,voiceFeeType,voiceListId","[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.voicelist_list_search.md,缺夹具：voiceId 无生产者（池为空）
ncm.voicelist_my_created,voicelist_my_created,voicelist_my_created,/api/social/my/created/voicelist/v1,POST/weapi,"repo-module,pkg-module,types,docs:/voicelist/my/created",d7b34be020b947ac4fe57b9b2e3029138cb859159d8b9a7f7ec41a8098161714,pkg,true,true,false,我创建的播客声音,voice,medium,P2,read,user,offset,pageToken,"voiceId,voicelistId",,,,weapi,false,false,false,false,true,limit,[object Object],10,0,blocked_by_prerequisite,endpoints/ncm.voicelist_my_created.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.voicelist_search,voicelist_search,voicelist_search,/api/search/voicelist/get,POST,"repo-module,pkg-module,types,docs:/voicelist/search",ccd15df7432151dfe88a309b8d85f938afdc482ae59630a425127342e200070d,pkg,true,true,false,,voice,medium,P2,read,none,offset,pageToken,"voiceId,voicelistId",,,,,false,false,false,false,true,"keyword,limit,offset","[object Object],[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.voicelist_search.md,缺夹具：voiceId 无生产者（池为空）
